1345898391033815040,144393310,2021-01-04T01:02:36.000Z,es,RT @Indie593_: Nunca te quedes con ganas de decirme algo.,0,356,0,0
1345898391021232133,1212203222636494849,2021-01-04T01:02:36.000Z,und,RT @moon4pic: https://t.co/bfDN44FITD,0,62,0,0
1345898391012843520,451835716,2021-01-04T01:02:36.000Z,en,RT @javenemani: One year I want to experience a real Valentine’s Day fr🥺,0,11840,0,0
1345898391038025734,834071980332687362,2021-01-04T01:02:36.000Z,de,RT @suddenthrash: ich brauche keinen gott,0,2,0,0
1345898391042203649,4549047099,2021-01-04T01:02:36.000Z,ar,@Malbuijan الحين مافهمنا منه شي هل الفيديو ناقص والا بس هذاإذا بس شاللي بيوصله يعني يبي رئيس مجلس الوزراء شعبي والا هو وربعه الخمسين يديرون الأموال والا يبي الشعب كله يديرهاتبي الصج ما فهمت منه شي,0,0,0,0
1345898391046246400,2578876393,2021-01-04T01:02:36.000Z,ja,ふぁぼはシンプルだからこそ真理なのだよ,0,0,0,0
1345898391012782080,32507109,2021-01-04T01:02:36.000Z,en,@KlasfeldReports He’s so damn moronic and bizarre and creepy and ignorant.,0,0,0,0
1345898391017029636,1149508607597318144,2021-01-04T01:02:36.000Z,en,RT @LifeNewsHQ: Deaths Worldwide in 2020:Abortion: 42,0,838,0,0
1345898391021215745,817441452154376193,2021-01-04T01:02:36.000Z,en,@ABC @Jali_Cat Chinese scum,0,0,0,0
1345898391042215945,1023273123754455041,2021-01-04T01:02:36.000Z,ar,لقيت ولد بتيك توك كيوت و يكتب اغاني حلوه وسعودي 🤯,0,0,0,0
1345898391042215936,2486944536,2021-01-04T01:02:36.000Z,en,TaskUs}]},0,0,0,0
1345898391033712640,1267727452547104768,2021-01-04T01:02:36.000Z,in,@Smlydiahrn udah sarapan?,0,0,0,0
1345898391012847616,4030203792,2021-01-04T01:02:36.000Z,ja,Twitter},0,0,0,0
1345898391021236224,1674241146,2021-01-04T01:02:36.000Z,en,RT @Angela_ix_cute: My friend's mum is missing. Kindly retweet. Thank you. https://t.co/1O7rU8Qy1C,0,7795,0,0
1345898391012659205,913889524886802432,2021-01-04T01:02:36.000Z,in,@LuvRhini Bersyukur,0,0,0,0
1345898391046221825,1345199431272996864,2021-01-04T01:02:36.000Z,ja,@Actk96 わー覚えててくれたんですか、嬉しい😆今はちぃって名前ですが、よろしくお願い！,0,0,0,0
1345898391033663489,627053167,2021-01-04T01:02:36.000Z,in,@csraft pagi,0,0,0,0
1345898391033835525,1334065130884182018,2021-01-04T01:02:36.000Z,en,U.S. Constitution},0,4939,0,0
1345898391012708353,220643635,2021-01-04T01:02:36.000Z,es,Venezuela}]},0,340,0,0
1345898391037833216,1318206089716932610,2021-01-04T01:02:36.000Z,ja,草壁早紀},0,0,0,0
1345898391021129729,1285516332637679616,2021-01-04T01:02:36.000Z,en,what's group chat? I only know google classroom,0,0,0,0
1345898391037825024,841314996567052288,2021-01-04T01:02:36.000Z,nl,@d3vilc0rej3ss DADDYS SPOILED DAUGHTER AKSBSISBSISB,0,0,0,0
1345898391050584064,474287971,2021-01-04T01:02:36.000Z,und,@finnschnappz https://t.co/X4U1bdGTfi,0,0,0,0
1345898391042048000,1290329053937819648,2021-01-04T01:02:36.000Z,tl,@lalisayadomnbn Ako rin marz huhu tumbling nalang ako sa gedli :'&gt;,0,0,0,0
1345898391042068480,41519330,2021-01-04T01:02:36.000Z,en,Broncos}]},0,0,0,0
1345898391046336513,388549851,2021-01-04T01:02:36.000Z,und,RT @NICKIMINAJ: #PapaBear https://t.co/LpfHEa3mLo,0,50415,0,0
1345898391021109248,212408619,2021-01-04T01:02:36.000Z,ja,岩手県},0,382,0,0
1345898391033663488,1463772494,2021-01-04T01:02:36.000Z,ja,フェザーかなあ,0,0,0,0
1345898391021051904,1247531160667709441,2021-01-04T01:02:36.000Z,und,RT @hourlykmh: #강민희 #크래비티 https://t.co/xY8huS3eGP,0,7,0,0
1345898391025242115,82544871,2021-01-04T01:02:36.000Z,en,Gaeun},0,3,0,0
1345898391021244416,800823206,2021-01-04T01:02:36.000Z,en,RT @NICKMERCS: Football Sunday baby! I’m locked in. Talk to me. 🏈 https://t.co/NxiSfxQ0MI,0,8331,0,0
1345898391050489856,1147343234089148416,2021-01-04T01:02:36.000Z,ja,RT @docomo_dmarket: 「月曜日にdポイントがあたるキャンペーン」参加条件は２つ①dマーケット(@docomo_dmarket )をフォロー②このツイートをリツイート※RTすると、自動でリプライが届くよ※応募期間は1月4日10時～1月4日23時59分です…,0,349,0,0
1345898391016902657,833134253651087360,2021-01-04T01:02:36.000Z,th,RT @SweetPeachBoo: เราไม่รู้เจตนาของทวีต @icemeowchit นะคะ ว่าทำไมถึงนำรูปเรามาใช้โดยบอกว่าเป็นตัวเอง เราเคยแค่มีคนนำรูปในไอจีไปใช้ที่ไม่ใ…,0,6048,0,0
1345898391033692161,1240263541250093056,2021-01-04T01:02:36.000Z,en,RT @ShizueOmutsu: doodle thing I did in a vc bc I wanna make good stuff https://t.co/WM1251valZ,0,38,0,0
1345898391042052097,1075726187610071040,2021-01-04T01:02:36.000Z,ja,名古屋},0,0,0,0
1345898391042019328,1194512789273841664,2021-01-04T01:02:36.000Z,en,@ddanasboat 74I vote @offclASTRO for HallyuLife Awards 2021 - Global Fans' Choice. #ASTRO_HLA2021 | #ASTRO | #아스트로,0,0,0,0
1345898391025242112,2894539730,2021-01-04T01:02:36.000Z,ja,ジェヒョン}]},0,118,0,0
1345898391046221824,3171666055,2021-01-04T01:02:36.000Z,en,RT @latinadol: How you're treated is more important than how much you like someone. Read that again,0,36028,0,0
1345898391050416128,1323956536515858433,2021-01-04T01:02:36.000Z,ko,RT @insya_pic: 주술회전 나나미 https://t.co/oU1JAU4A2Z,0,6612,0,0
1345898391021080577,1085179500629962753,2021-01-04T01:02:36.000Z,en,scoups}]},0,84,0,0
1345898395219742726,1248279889607868421,2021-01-04T01:02:37.000Z,es,RT @javvsc: Ya no te puedes fiar ni de tu propia sombra,0,1,0,0
1345898395228139521,1060667711645253636,2021-01-04T01:02:37.000Z,pt,@eva_2beijs Come açúcar,0,0,0,0
1345898395215552513,1175876585125294081,2021-01-04T01:02:37.000Z,pt,@H4NBIN_ só o ni-ki,0,0,0,0
1345898395207131136,1295173580695592960,2021-01-04T01:02:37.000Z,fa,@SpringDayBahar گمشو نمیخام,0,0,0,0
1345898395244879873,1226149267267559424,2021-01-04T01:02:37.000Z,ar,@llixiy شنسوي؟,0,0,0,0
1345898395240685570,219469968,2021-01-04T01:02:37.000Z,und,@Chanelleeex 😂😂😂😂,0,0,0,0
1345898395207139329,1287267377571344385,2021-01-04T01:02:37.000Z,pt,Jae}]},0,0,0,0
1345898395240701952,1272352316142882816,2021-01-04T01:02:37.000Z,es,RT @KumuAmaia: •Aquella chica estaba contando unos dulces que habían en una bandeja•                🌸—. Hmmm ... 24 ... 25 ... 26 ... 27…,0,1,0,0
1345898395223941120,1273533419218231296,2021-01-04T01:02:37.000Z,und,RT @anlikmod: https://t.co/lAGPLlcdkf,0,284,0,0
1345898395215548416,1035305356619079682,2021-01-04T01:02:37.000Z,en,RT @patriciasisterr: Ok here’s one https://t.co/DCsr5evzUF,0,122,0,0
